9999,24,112,108,3,1,151,150,146,142,144,140,191,185,54,55,72,38,48,93,95,3006,3007,3010,3013,3014,3015,3016
36,0.132,0.418,0.177,0.109,0.103,0.217,0.465,0.546,0.751,0.647,0.286,0.647,0.018,0.190,0.200,0.261,0.297,0.538,0.169,0.071,0.351,0.319,0.671,0.580,0.702,0.480,0.293
37,0.133,0.387,0.179,0.112,0.104,0.221,0.477,0.582,0.759,0.689,0.305,0.654,0.019,0.203,0.206,0.264,0.325,0.525,0.156,0.072,0.359,0.328,0.682,0.537,0.725,0.527,0.322
38,0.145,0.420,0.194,0.122,0.113,0.242,0.522,0.637,0.825,0.755,0.334,0.710,0.021,0.222,0.225,0.286,0.356,0.570,0.150,0.078,0.379,0.347,0.714,0.498,0.672,0.557,0.340
39,0.149,0.374,0.200,0.135,0.113,0.268,0.577,0.766,0.816,0.907,0.401,0.632,0.025,0.267,0.249,0.305,0.417,0.508,0.128,0.084,0.419,0.383,0.731,0.433,0.569,0.560,0.388
40,0.154,0.340,0.207,0.140,0.117,0.277,0.597,0.798,0.809,0.935,0.413,0.615,0.026,0.275,0.257,0.315,0.429,0.471,0.117,0.086,0.438,0.400,0.732,0.397,0.526,0.583,0.403
41,0.145,0.334,0.194,0.143,0.110,0.267,0.575,0.842,0.760,0.965,0.441,0.578,0.028,0.293,0.263,0.296,0.458,0.454,0.115,0.081,0.422,0.408,0.686,0.391,0.518,0.621,0.430
42,0.140,0.361,0.188,0.127,0.106,0.251,0.541,0.750,0.753,0.888,0.393,0.612,0.025,0.261,0.234,0.286,0.408,0.491,0.126,0.078,0.399,0.366,0.684,0.426,0.578,0.582,0.385
43,0.127,0.346,0.171,0.117,0.097,0.229,0.493,0.687,0.704,0.776,0.362,0.585,0.023,0.241,0.215,0.260,0.408,0.470,0.121,0.071,0.361,0.333,0.637,0.405,0.638,0.643,0.393
44,0.131,0.305,0.176,0.135,0.100,0.253,0.544,0.796,0.690,0.853,0.417,0.524,0.026,0.277,0.249,0.269,0.433,0.414,0.106,0.074,0.395,0.382,0.617,0.353,0.556,0.667,0.407
45,0.122,0.288,0.163,0.123,0.092,0.230,0.495,0.724,0.639,0.776,0.445,0.487,0.028,0.296,0.226,0.249,0.471,0.391,0.101,0.068,0.359,0.347,0.570,0.333,0.525,0.734,0.449
46,0.122,0.274,0.164,0.125,0.092,0.234,0.505,0.739,0.640,0.792,0.441,0.486,0.028,0.294,0.231,0.249,0.467,0.373,0.096,0.068,0.376,0.363,0.586,0.325,0.511,0.747,0.456
47,0.128,0.283,0.172,0.132,0.097,0.247,0.532,0.779,0.674,0.816,0.493,0.513,0.031,0.328,0.243,0.263,0.512,0.392,0.097,0.072,0.401,0.388,0.626,0.340,0.453,0.579,0.494
48,0.141,0.245,0.190,0.146,0.094,0.273,0.589,0.788,0.566,0.674,0.477,0.493,0.033,0.318,0.269,0.289,0.455,0.376,0.083,0.079,0.449,0.435,0.609,0.298,0.379,0.483,0.444
49,0.152,0.297,0.204,0.157,0.102,0.294,0.634,0.927,0.708,0.844,0.421,0.538,0.029,0.280,0.290,0.311,0.438,0.412,0.101,0.085,0.473,0.458,0.652,0.354,0.464,0.592,0.419
50,0.158,0.348,0.212,0.143,0.120,0.283,0.610,0.811,0.828,0.901,0.418,0.629,0.027,0.278,0.263,0.323,0.434,0.482,0.118,0.088,0.451,0.412,0.754,0.409,0.511,0.581,0.411
51,0.172,0.298,0.230,0.158,0.115,0.308,0.664,0.850,0.661,0.728,0.399,0.599,0.029,0.265,0.290,0.351,0.380,0.456,0.101,0.096,0.503,0.465,0.735,0.359,0.411,0.517,0.368
52,0.175,0.303,0.235,0.159,0.117,0.314,0.676,0.836,0.673,0.716,0.392,0.610,0.029,0.261,0.293,0.357,0.374,0.464,0.103,0.098,0.512,0.470,0.748,0.366,0.418,0.509,0.362
53,0.161,0.275,0.229,0.188,0.106,0.352,0.759,0.830,0.610,0.710,0.389,0.553,0.032,0.259,0.347,0.369,0.371,0.421,0.093,0.101,0.565,0.546,0.667,0.326,0.389,0.496,0.353
54,0.151,0.262,0.202,0.156,0.101,0.292,0.629,0.841,0.604,0.720,0.454,0.526,0.031,0.302,0.287,0.308,0.433,0.401,0.088,0.085,0.476,0.460,0.646,0.316,0.401,0.512,0.419
55,0.149,0.255,0.219,0.187,0.098,0.345,0.724,0.795,0.571,0.680,0.381,0.513,0.037,0.254,0.344,0.352,0.363,0.391,0.086,0.096,0.534,0.537,0.614,0.300,0.369,0.471,0.343
56,0.147,0.253,0.216,0.184,0.097,0.340,0.716,0.786,0.564,0.672,0.368,0.508,0.035,0.245,0.338,0.348,0.351,0.387,0.085,0.095,0.542,0.542,0.623,0.304,0.375,0.478,0.340
57,0.172,0.274,0.271,0.223,0.114,0.416,0.897,0.703,0.603,0.602,0.343,0.552,0.033,0.228,0.411,0.436,0.327,0.420,0.092,0.120,0.656,0.637,0.652,0.319,0.363,0.413,0.306
58,0.178,0.275,0.315,0.201,0.118,0.484,0.920,0.619,0.563,0.533,0.292,0.555,0.030,0.194,0.370,0.507,0.278,0.423,0.093,0.139,0.767,0.575,0.659,0.322,0.340,0.366,0.262
59,0.159,0.225,0.295,0.210,0.105,0.507,0.707,0.552,0.473,0.472,0.316,0.491,0.031,0.210,0.387,0.475,0.301,0.374,0.076,0.130,0.739,0.620,0.530,0.271,0.294,0.336,0.291
60,0.148,0.241,0.271,0.232,0.098,0.466,0.771,0.623,0.534,0.533,0.356,0.484,0.034,0.237,0.428,0.436,0.339,0.369,0.081,0.119,0.667,0.672,0.583,0.285,0.326,0.372,0.323
61,0.139,0.226,0.235,0.218,0.092,0.403,0.724,0.663,0.501,0.567,0.406,0.454,0.039,0.270,0.401,0.377,0.387,0.346,0.076,0.103,0.581,0.635,0.551,0.269,0.312,0.398,0.370
62,0.136,0.233,0.213,0.198,0.090,0.366,0.660,0.725,0.520,0.620,0.404,0.468,0.039,0.269,0.364,0.343,0.385,0.357,0.079,0.094,0.529,0.579,0.569,0.279,0.343,0.437,0.370
63,0.115,0.199,0.194,0.180,0.077,0.334,0.599,0.641,0.460,0.548,0.462,0.401,0.042,0.307,0.332,0.312,0.440,0.305,0.067,0.086,0.479,0.523,0.484,0.237,0.301,0.431,0.420
64,0.125,0.211,0.212,0.197,0.083,0.364,0.653,0.655,0.470,0.561,0.436,0.423,0.040,0.290,0.362,0.341,0.416,0.322,0.071,0.093,0.532,0.582,0.521,0.255,0.314,0.400,0.404
65,0.121,0.204,0.205,0.190,0.080,0.352,0.631,0.633,0.455,0.542,0.388,0.409,0.045,0.258,0.350,0.329,0.370,0.312,0.069,0.090,0.507,0.555,0.497,0.243,0.299,0.381,0.355
66,0.143,0.233,0.242,0.270,0.095,0.445,0.747,0.603,0.517,0.516,0.345,0.469,0.040,0.229,0.496,0.389,0.329,0.357,0.079,0.107,0.585,0.767,0.555,0.271,0.310,0.354,0.307
67,0.117,0.191,0.208,0.303,0.077,0.500,0.611,0.493,0.423,0.422,0.282,0.383,0.045,0.188,0.559,0.334,0.269,0.292,0.065,0.106,0.524,0.899,0.473,0.231,0.265,0.302,0.262
68,0.120,0.196,0.209,0.305,0.079,0.503,0.627,0.506,0.434,0.433,0.289,0.394,0.045,0.193,0.562,0.336,0.276,0.300,0.066,0.106,0.518,0.890,0.478,0.234,0.267,0.305,0.264
69,0.145,0.206,0.271,0.249,0.096,0.534,0.648,0.436,0.396,0.375,0.246,0.451,0.037,0.164,0.458,0.435,0.235,0.343,0.070,0.119,0.705,0.763,0.506,0.259,0.256,0.276,0.237
70,0.118,0.168,0.220,0.290,0.078,0.611,0.527,0.412,0.354,0.353,0.236,0.366,0.043,0.157,0.533,0.354,0.225,0.279,0.057,0.129,0.548,0.849,0.393,0.201,0.219,0.249,0.216
71,0.150,0.212,0.279,0.237,0.099,0.588,0.667,0.449,0.408,0.387,0.254,0.464,0.035,0.169,0.437,0.448,0.242,0.354,0.072,0.124,0.673,0.675,0.483,0.247,0.245,0.263,0.226
72,0.195,0.243,0.363,0.193,0.117,0.532,0.764,0.514,0.467,0.442,0.247,0.531,0.029,0.164,0.356,0.584,0.235,0.405,0.082,0.160,0.903,0.566,0.569,0.291,0.289,0.311,0.226
73,0.184,0.210,0.343,0.204,0.110,0.644,0.661,0.445,0.404,0.383,0.249,0.460,0.029,0.166,0.359,0.551,0.238,0.350,0.071,0.151,0.834,0.559,0.481,0.246,0.244,0.263,0.224
74,0.191,0.218,0.355,0.182,0.114,0.521,0.684,0.461,0.418,0.396,0.233,0.476,0.027,0.155,0.335,0.571,0.222,0.363,0.074,0.173,0.887,0.536,0.512,0.262,0.260,0.280,0.214
75,0.186,0.247,0.346,0.196,0.115,0.508,0.776,0.523,0.475,0.450,0.251,0.540,0.029,0.167,0.362,0.557,0.239,0.411,0.084,0.153,0.875,0.584,0.588,0.301,0.298,0.321,0.234
76,0.227,0.243,0.424,0.172,0.147,0.491,0.645,0.452,0.462,0.419,0.219,0.531,0.025,0.146,0.316,0.681,0.209,0.404,0.082,0.187,0.907,0.488,0.551,0.282,0.277,0.266,0.195
77,0.238,0.237,0.444,0.159,0.144,0.455,0.599,0.441,0.450,0.409,0.207,0.518,0.024,0.138,0.293,0.714,0.197,0.395,0.080,0.196,0.851,0.458,0.544,0.278,0.274,0.263,0.186
78,0.269,0.217,0.501,0.158,0.141,0.452,0.594,0.404,0.412,0.374,0.202,0.474,0.023,0.134,0.291,0.767,0.193,0.361,0.073,0.221,0.832,0.447,0.490,0.251,0.247,0.237,0.179
79,0.247,0.213,0.461,0.155,0.130,0.443,0.582,0.396,0.404,0.367,0.198,0.465,0.023,0.132,0.285,0.758,0.189,0.354,0.072,0.207,0.848,0.456,0.500,0.256,0.251,0.242,0.183
80,0.248,0.193,0.463,0.141,0.130,0.403,0.529,0.360,0.367,0.334,0.180,0.422,0.021,0.120,0.259,0.854,0.172,0.322,0.065,0.233,0.762,0.410,0.449,0.230,0.226,0.217,0.164
81,0.289,0.192,0.540,0.140,0.152,0.399,0.525,0.357,0.364,0.331,0.179,0.419,0.021,0.119,0.257,0.738,0.170,0.319,0.065,0.238,0.753,0.405,0.444,0.227,0.223,0.214,0.162
82,0.340,0.161,0.635,0.117,0.178,0.335,0.440,0.299,0.305,0.277,0.150,0.351,0.017,0.100,0.216,0.618,0.143,0.267,0.055,0.280,0.636,0.342,0.375,0.192,0.188,0.181,0.137
83,0.241,0.168,0.449,0.123,0.126,0.351,0.461,0.314,0.320,0.291,0.157,0.368,0.018,0.104,0.226,0.960,0.150,0.280,0.057,0.262,0.671,0.361,0.396,0.202,0.199,0.191,0.144
84,0.275,0.145,0.512,0.112,0.144,0.400,0.397,0.269,0.275,0.250,0.135,0.316,0.016,0.090,0.194,0.826,0.129,0.241,0.049,0.299,0.583,0.313,0.344,0.176,0.173,0.166,0.125
85,0.286,0.135,0.533,0.117,0.150,0.416,0.369,0.251,0.256,0.232,0.126,0.294,0.015,0.084,0.181,0.768,0.120,0.224,0.046,0.311,0.551,0.296,0.325,0.166,0.163,0.157,0.119
86,0.378,0.128,0.704,0.093,0.198,0.300,0.351,0.238,0.243,0.221,0.119,0.280,0.014,0.079,0.172,0.518,0.114,0.213,0.061,0.300,0.539,0.290,0.318,0.163,0.160,0.154,0.116
87,0.328,0.165,0.612,0.120,0.172,0.343,0.451,0.306,0.313,0.284,0.153,0.360,0.018,0.102,0.221,0.634,0.146,0.274,0.056,0.270,0.655,0.352,0.386,0.198,0.194,0.187,0.141
88,0.284,0.189,0.529,0.138,0.149,0.394,0.518,0.352,0.359,0.326,0.176,0.413,0.020,0.117,0.254,0.728,0.168,0.315,0.064,0.233,0.755,0.406,0.445,0.228,0.224,0.215,0.162
89,0.342,0.252,0.459,0.107,0.179,0.278,0.467,0.401,0.418,0.372,0.188,0.487,0.016,0.125,0.198,0.404,0.179,0.432,0.085,0.147,0.552,0.327,0.536,0.314,0.273,0.253,0.179
90,0.248,0.270,0.367,0.142,0.164,0.406,0.586,0.502,0.513,0.466,0.235,0.590,0.021,0.157,0.262,0.590,0.224,0.449,0.091,0.162,0.783,0.421,0.639,0.327,0.321,0.309,0.218
91,0.306,0.302,0.411,0.129,0.202,0.334,0.561,0.481,0.502,0.446,0.226,0.585,0.019,0.150,0.237,0.486,0.215,0.518,0.102,0.133,0.614,0.364,0.597,0.349,0.304,0.282,0.199
92,0.390,0.216,0.524,0.092,0.204,0.239,0.401,0.344,0.359,0.319,0.161,0.418,0.014,0.107,0.169,0.347,0.154,0.370,0.073,0.168,0.478,0.283,0.465,0.272,0.237,0.220,0.155
93,0.510,0.176,0.684,0.075,0.267,0.195,0.327,0.281,0.293,0.260,0.132,0.341,0.011,0.088,0.138,0.323,0.125,0.302,0.082,0.219,0.378,0.224,0.367,0.215,0.187,0.174,0.123
94,0.305,0.219,0.253,0.079,0.306,0.206,0.345,0.299,0.364,0.315,0.146,0.424,0.012,0.097,0.146,0.299,0.152,0.376,0.089,0.114,0.407,0.241,0.466,0.273,0.238,0.215,0.152
95,0.302,0.218,0.252,0.079,0.303,0.205,0.344,0.298,0.363,0.314,0.146,0.422,0.012,0.097,0.145,0.298,0.151,0.374,0.088,0.113,0.382,0.226,0.438,0.256,0.223,0.202,0.143
96,0.241,0.280,0.323,0.101,0.187,0.263,0.441,0.383,0.465,0.403,0.187,0.542,0.015,0.124,0.186,0.382,0.194,0.480,0.095,0.105,0.492,0.291,0.563,0.329,0.287,0.259,0.183
97,0.196,0.447,0.264,0.100,0.153,0.241,0.449,0.415,0.535,0.440,0.204,0.635,0.015,0.136,0.184,0.311,0.212,0.766,0.151,0.085,0.400,0.286,0.645,0.524,0.412,0.287,0.200
98,0.154,0.325,0.192,0.073,0.154,0.175,0.327,0.302,0.390,0.321,0.149,0.462,0.011,0.099,0.134,0.227,0.154,0.558,0.112,0.062,0.300,0.215,0.484,0.393,0.309,0.215,0.150
99,0.194,0.316,0.186,0.071,0.194,0.170,0.318,0.293,0.378,0.311,0.144,0.448,0.010,0.096,0.130,0.220,0.150,0.541,0.141,0.073,0.282,0.202,0.456,0.370,0.291,0.203,0.141
100,0.234,0.268,0.165,0.060,0.234,0.145,0.270,0.249,0.322,0.265,0.123,0.381,0.009,0.082,0.110,0.187,0.127,0.460,0.170,0.088,0.237,0.170,0.383,0.311,0.244,0.170,0.118
101,0.200,0.270,0.159,0.060,0.201,0.145,0.272,0.251,0.324,0.266,0.123,0.384,0.009,0.082,0.111,0.188,0.128,0.463,0.146,0.075,0.256,0.184,0.414,0.336,0.264,0.184,0.128
102,0.180,0.322,0.190,0.072,0.181,0.174,0.324,0.299,0.386,0.317,0.147,0.458,0.011,0.098,0.133,0.224,0.153,0.552,0.131,0.068,0.296,0.212,0.478,0.388,0.305,0.212,0.148
103,0.162,0.362,0.213,0.081,0.162,0.195,0.364,0.336,0.433,0.356,0.165,0.514,0.012,0.110,0.149,0.252,0.172,0.620,0.122,0.069,0.331,0.237,0.534,0.433,0.341,0.237,0.165
104,0.184,0.418,0.247,0.093,0.143,0.225,0.421,0.388,0.501,0.412,0.191,0.594,0.014,0.127,0.172,0.291,0.198,0.717,0.141,0.080,0.381,0.273,0.615,0.499,0.393,0.274,0.190
105,0.177,0.509,0.238,0.102,0.138,0.245,0.458,0.428,0.552,0.454,0.210,0.678,0.015,0.140,0.187,0.295,0.219,0.872,0.172,0.081,0.404,0.303,0.691,0.619,0.487,0.328,0.214
106,0.142,0.618,0.191,0.084,0.111,0.203,0.379,0.363,0.491,0.415,0.187,0.604,0.012,0.125,0.155,0.243,0.195,0.775,0.209,0.067,0.332,0.249,0.568,0.748,0.471,0.312,0.190
107,0.133,0.638,0.179,0.079,0.103,0.189,0.353,0.339,0.458,0.387,0.175,0.564,0.012,0.116,0.145,0.227,0.182,0.723,0.216,0.062,0.316,0.237,0.540,0.787,0.491,0.296,0.181
108,0.158,0.583,0.213,0.093,0.123,0.225,0.421,0.404,0.545,0.461,0.208,0.671,0.014,0.138,0.172,0.270,0.216,0.861,0.197,0.074,0.360,0.270,0.617,0.689,0.511,0.338,0.207
109,0.158,0.577,0.212,0.093,0.123,0.225,0.420,0.403,0.545,0.460,0.208,0.670,0.014,0.138,0.172,0.270,0.216,0.859,0.195,0.074,0.362,0.271,0.619,0.686,0.513,0.340,0.208
110,0.144,0.645,0.194,0.085,0.112,0.205,0.384,0.368,0.498,0.421,0.190,0.613,0.013,0.126,0.157,0.247,0.197,0.785,0.218,0.068,0.327,0.246,0.560,0.759,0.474,0.307,0.188
111,0.132,0.657,0.177,0.078,0.103,0.188,0.351,0.336,0.455,0.384,0.173,0.560,0.012,0.115,0.143,0.225,0.180,0.717,0.222,0.062,0.310,0.232,0.530,0.802,0.500,0.297,0.182
112,0.115,0.805,0.154,0.073,0.091,0.167,0.339,0.337,0.455,0.392,0.174,0.499,0.011,0.115,0.135,0.201,0.196,0.625,0.242,0.055,0.272,0.215,0.506,0.858,0.535,0.318,0.194
113,0.125,0.717,0.168,0.074,0.097,0.178,0.340,0.338,0.456,0.393,0.174,0.530,0.011,0.116,0.136,0.214,0.197,0.680,0.242,0.059,0.289,0.217,0.507,0.860,0.537,0.319,0.195
114,0.141,0.670,0.189,0.090,0.110,0.206,0.416,0.413,0.558,0.481,0.213,0.613,0.014,0.142,0.166,0.247,0.224,0.767,0.227,0.068,0.330,0.261,0.614,0.796,0.558,0.359,0.219
115,0.136,0.682,0.182,0.086,0.105,0.197,0.400,0.397,0.537,0.462,0.205,0.589,0.013,0.136,0.159,0.237,0.215,0.737,0.230,0.065,0.321,0.254,0.597,0.819,0.542,0.349,0.213
116,0.104,0.649,0.140,0.067,0.081,0.152,0.308,0.329,0.453,0.390,0.190,0.454,0.013,0.131,0.123,0.183,0.239,0.568,0.273,0.050,0.238,0.188,0.442,0.904,0.626,0.372,0.227
117,0.115,0.716,0.155,0.073,0.090,0.168,0.340,0.337,0.456,0.393,0.180,0.500,0.012,0.124,0.135,0.201,0.226,0.626,0.278,0.055,0.269,0.213,0.501,0.977,0.609,0.362,0.221
118,0.103,0.643,0.139,0.066,0.081,0.151,0.305,0.303,0.417,0.359,0.175,0.450,0.012,0.121,0.121,0.181,0.220,0.563,0.270,0.050,0.242,0.192,0.451,0.922,0.594,0.353,0.216
119,0.101,0.625,0.135,0.064,0.078,0.146,0.297,0.294,0.405,0.349,0.170,0.437,0.011,0.117,0.118,0.176,0.214,0.547,0.263,0.048,0.238,0.188,0.442,0.904,0.582,0.346,0.211
120,0.099,0.617,0.133,0.073,0.077,0.157,0.317,0.364,0.501,0.431,0.210,0.467,0.014,0.145,0.134,0.188,0.264,0.540,0.259,0.052,0.251,0.210,0.467,0.880,0.709,0.421,0.258
121,0.096,0.568,0.129,0.073,0.075,0.158,0.321,0.368,0.506,0.436,0.212,0.472,0.014,0.147,0.135,0.190,0.267,0.524,0.239,0.052,0.263,0.220,0.489,0.840,0.743,0.441,0.270
122,0.101,0.497,0.136,0.084,0.079,0.167,0.357,0.419,0.577,0.497,0.248,0.497,0.016,0.172,0.154,0.200,0.312,0.547,0.209,0.055,0.264,0.239,0.504,0.701,0.829,0.493,0.301
123,0.093,0.576,0.125,0.070,0.072,0.151,0.307,0.352,0.484,0.417,0.197,0.451,0.013,0.136,0.129,0.182,0.248,0.504,0.242,0.050,0.241,0.202,0.449,0.820,0.665,0.395,0.242
124,0.101,0.536,0.135,0.077,0.078,0.165,0.335,0.384,0.528,0.455,0.215,0.493,0.014,0.149,0.141,0.199,0.271,0.547,0.225,0.054,0.267,0.224,0.497,0.772,0.735,0.437,0.267
