5, 16.0, 104,108,90,133,0,0,122,0,0,106,163,0,0,0,0,0,131,81,0,0,0,0,0,0,0,0,0,
5, 17.0, 133,163,121,233,127,0,150,0,200,150,225,0,0,131,0,0,194,106,0,0,0,0,0,0,0,0,0,
5, 18.0, 125,181,167,242,200,219,169,0,150,121,213,0,0,144,0,175,163,175,0,0,0,0,0,0,0,0,0,
5, 19.0, 121,169,133,238,169,350,281,0,181,123,213,0,0,0,0,175,128,138,163,0,0,0,0,0,0,0,0,
5, 20.0, 131,138,140,258,132,475,142,0,183,115,154,0,38,0,0,153,138,116,181,113,0,0,0,0,0,0,0,
5, 21.0, 44,65,56,108,60,150,94,13,58,43,100,0,0,104,8,123,77,35,78,46,0,0,0,0,0,0,0,
6, 6.0, 0,119,70,192,121,134,115,0,0,104,0,0,0,0,20,0,0,0,0,113,0,0,0,0,0,0,0,
6, 7.0, 75,60,54,117,125,128,106,0,0,79,0,0,0,106,0,125,0,29,0,117,0,0,0,0,0,0,0,
6, 8.0, 88,98,75,125,0,108,131,0,0,63,121,0,0,0,0,121,0,96,0,0,0,0,0,0,0,0,0,
6, 9.0, 100,71,106,125,0,0,125,19,0,72,131,0,79,0,0,133,0,25,0,0,0,0,0,0,0,0,0,
6, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6, 16.0, 108,100,100,129,0,0,125,0,0,131,188,0,0,0,0,0,131,88,0,0,0,0,0,0,0,0,0,
6, 17.0, 121,175,129,183,156,0,142,0,225,138,200,0,0,125,0,0,200,131,0,0,0,0,0,0,0,0,0,
6, 18.0, 129,188,133,217,175,244,175,0,169,117,300,0,0,119,0,175,144,150,0,0,0,0,0,0,0,0,0,
6, 19.0, 125,141,138,175,169,363,213,0,200,125,225,0,0,0,0,158,172,125,175,0,0,0,0,0,0,0,0,
6, 20.0, 119,144,131,283,139,388,135,0,142,121,133,0,42,0,0,150,146,113,163,113,0,0,0,0,0,0,0,
6, 21.0, 44,71,65,117,64,113,98,13,63,45,108,0,0,108,8,110,85,35,81,48,0,0,0,0,0,0,0,
