2, 8.0, 75,65,41,163,0,75,150,0,0,50,121,0,0,0,0,154,0,54,0,0,0,0,0,0,0,0,0,
2, 9.0, 31,54,119,129,0,0,119,0,0,59,125,0,29,0,0,150,0,23,0,0,0,0,0,0,0,0,0,
2, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2, 16.0, 79,108,57,142,0,0,116,0,0,88,163,0,0,0,0,0,113,81,0,0,0,0,0,0,0,0,0,
2, 17.0, 129,225,108,221,142,0,163,0,263,163,200,0,0,181,0,0,194,119,0,0,0,0,0,0,0,0,0,
2, 18.0, 150,244,196,308,228,263,300,0,163,138,288,0,0,144,0,208,166,163,0,0,0,0,0,0,0,0,0,
2, 19.0, 138,138,127,271,178,425,244,0,138,135,325,0,0,0,0,175,144,138,213,0,0,0,0,0,0,0,0,
2, 20.0, 131,131,125,313,151,525,135,0,225,123,129,0,29,0,0,163,146,122,206,115,0,0,0,0,0,0,0,
2, 21.0, 29,56,56,142,65,163,77,0,54,35,96,0,0,104,15,125,79,33,88,44,0,0,0,0,0,0,0,
3, 6.0, 0,92,89,154,127,138,119,0,0,54,0,0,0,0,18,0,0,0,0,113,0,0,0,0,0,0,0,
3, 7.0, 54,65,43,158,138,116,100,0,0,79,0,0,0,150,0,138,0,25,0,104,0,0,0,0,0,0,0,
3, 8.0, 88,79,41,146,0,88,156,0,0,53,117,0,0,0,0,150,0,54,0,0,0,0,0,0,0,0,0,
3, 9.0, 38,65,125,133,0,0,131,0,0,69,131,0,29,0,0,146,0,25,0,0,0,0,0,0,0,0,0,
3, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3, 16.0, 88,104,65,150,0,0,116,0,0,94,138,0,0,0,0,0,125,81,0,0,0,0,0,0,0,0,0,
3, 17.0, 113,200,133,192,131,0,154,0,213,138,250,0,0,138,0,0,181,113,0,0,0,0,0,0,0,0,0,
3, 18.0, 108,213,179,338,191,306,213,0,194,129,263,0,0,181,0,183,169,238,0,0,0,0,0,0,0,0,0,
3, 19.0, 158,131,127,283,175,475,219,0,231,123,325,0,0,0,0,158,159,138,188,0,0,0,0,0,0,0,0,
3, 20.0, 125,135,123,267,142,400,135,0,163,113,154,0,33,0,0,180,144,128,188,110,0,0,0,0,0,0,0,
3, 21.0, 33,56,63,146,72,163,85,0,56,35,108,0,0,104,15,118,88,33,94,46,0,0,0,0,0,0,0,
4, 6.0, 0,100,95,167,129,131,115,0,0,60,0,0,0,0,18,0,0,0,0,119,0,0,0,0,0,0,0,
4, 7.0, 58,67,52,129,138,116,104,0,0,92,0,0,0,156,0,142,0,27,0,104,0,0,0,0,0,0,0,
4, 8.0, 88,81,46,138,0,102,119,0,0,60,125,0,0,0,0,154,0,67,0,0,0,0,0,0,0,0,0,
4, 9.0, 44,65,113,154,0,0,119,6,0,75,119,0,29,0,0,129,0,25,0,0,0,0,0,0,0,0,0,
4, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4, 16.0, 92,104,70,138,0,0,119,0,0,100,138,0,0,0,0,0,119,81,0,0,0,0,0,0,0,0,0,
4, 17.0, 138,175,129,200,131,0,154,0,213,125,213,0,0,138,0,0,181,138,0,0,0,0,0,0,0,0,0,
4, 18.0, 133,188,142,296,203,281,188,0,156,138,188,0,0,125,0,204,169,163,0,0,0,0,0,0,0,0,0,
4, 19.0, 117,138,130,279,166,450,194,0,225,123,300,0,0,0,0,183,156,138,150,0,0,0,0,0,0,0,0,
4, 20.0, 122,119,121,296,142,375,150,0,179,121,163,0,33,0,0,173,144,122,181,102,0,0,0,0,0,0,0,
4, 21.0, 35,60,65,121,78,113,96,0,56,38,125,0,0,104,15,113,90,33,106,48,0,0,0,0,0,0,0,
5, 6.0, 0,110,95,154,121,138,113,0,0,65,0,0,0,0,18,0,0,0,0,106,0,0,0,0,0,0,0,
5, 7.0, 63,69,55,146,169,125,104,0,0,96,0,0,0,100,0,154,0,29,0,113,0,0,0,0,0,0,0,
5, 8.0, 96,81,52,125,0,113,119,0,0,65,125,0,0,0,0,150,0,71,0,0,0,0,0,0,0,0,0,
5, 9.0, 50,67,113,150,0,0,125,6,0,88,119,0,33,0,0,117,0,25,0,0,0,0,0,0,0,0,0,
5, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5, 16.0, 92,104,70,129,0,0,128,0,0,106,163,0,0,0,0,0,119,81,0,0,0,0,0,0,0,0,0,
5, 17.0, 108,175,138,175,133,0,146,0,213,113,225,0,0,125,0,0,194,119,0,0,0,0,0,0,0,0,0,
5, 18.0, 146,219,167,242,172,219,244,0,188,121,300,0,0,131,0,175,153,188,0,0,0,0,0,0,0,0,0,
5, 19.0, 125,147,120,254,178,338,181,0,181,120,213,0,0,0,0,213,159,125,175,0,0,0,0,0,0,0,0,
5, 20.0, 122,140,121,238,140,413,144,0,154,115,188,0,38,0,0,160,156,125,150,108,0,0,0,0,0,0,0,
5, 21.0, 35,63,67,117,85,150,106,0,56,40,113,0,0,104,15,110,96,35,116,48,0,0,0,0,0,0,0,
6, 6.0, 0,115,100,154,115,122,119,0,0,73,0,0,0,0,18,0,0,0,0,119,0,0,0,0,0,0,0,
6, 7.0, 71,79,61,154,156,141,102,0,0,104,0,0,0,119,0,146,0,31,0,108,0,0,0,0,0,0,0,
6, 8.0, 100,88,54,125,0,117,113,0,0,70,142,0,0,0,0,146,0,75,0,0,0,0,0,0,0,0,0,
6, 9.0, 50,73,125,121,0,0,113,6,0,91,125,0,33,0,0,125,0,25,0,0,0,0,0,0,0,0,0,
6, 10.0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6, 16.0, 92,104,75,158,0,0,113,0,0,106,150,0,0,0,0,0,125,81,0,0,0,0,0,0,0,0,0,
6, 17.0, 108,225,117,158,138,0,150,0,175,138,200,0,0,125,0,0,163,125,0,0,0,0,0,0,0,0,0,
6, 18.0, 104,194,125,279,169,269,231,0,169,129,163,0,0,144,0,175,178,188,0,0,0,0,0,0,0,0,0,
6, 19.0, 129,147,133,208,206,338,169,0,163,130,225,0,0,0,0,171,153,125,181,0,0,0,0,0,0,0,0,
6, 20.0, 122,125,121,175,143,238,152,0,163,117,158,0,38,0,0,168,135,119,181,108,0,0,0,0,0,0,0,
6, 21.0, 35,65,69,138,90,125,102,6,58,43,108,0,0,108,15,113,98,40,113,50,0,0,0,0,0,0,0,
